doi,title,year,published_online,volume,issue,page,type,n_authors,first_author,last_author,url,abstract_available,access_status
10.1002/alz70860_099530,Population‐Level Impact of Hypertension and Diabetes on Cognitive Domains: Insights from the Health and Aging Brain Study: Health Disparities,2025,2025-12-23,21,S6,,journal-article,5,Cellas A Hayes,,https://doi.org/10.1002/alz70860_099530,yes,open/full
10.1002/alz70860_097211,Social network size and cognitive resilience to neurodegeneration in the Framingham Heart Study,2025,2025-12-23,21,S6,,journal-article,3,Kristi Ho,Phillip H Hwang,https://doi.org/10.1002/alz70860_097211,yes,open/full
10.1002/alz70860_101857,Country specific recommendations for reducing dementia risk in the Western Pacific Region,2025,2025-12-23,21,S6,,journal-article,4,Claire V Burley,Blossom CM Stephan,https://doi.org/10.1002/alz70860_101857,yes,open/full
10.1002/alz70860_099974,Leveraging GAAIN for Collaborative Dementia Research,2025,2025-12-23,21,S6,,journal-article,2,Daniel A. Nation,Trevor Lohman,https://doi.org/10.1002/alz70860_099974,yes,open/full
10.1002/alz70860_104918,Myelin content in older individuals with cerebral small vessel disease: the role of physical activity and lipids,2025,2025-12-23,21,S6,,journal-article,9,Narlon C. Boa Sorte Silva,Teresa Liu‐Ambrose,https://doi.org/10.1002/alz70860_104918,yes,open/full
10.1002/alz70860_102170,Emergency department utilization among family caregivers of persons living with dementia,2025,2025-12-23,21,S6,,journal-article,9,Cameron Gettel,Arjun Venkatesh,https://doi.org/10.1002/alz70860_102170,yes,open/full
10.1002/alz70860_107279,"Association between serum lipid dysregulation, management, and cognitive decline in rural and urban Southern Indian population",2025,2025-12-23,21,S6,,journal-article,4,Priya Chatterjee,,https://doi.org/10.1002/alz70860_107279,yes,open/full
10.1002/alz70860_107177,From Conflicting Data to Predictive Insights: A Digital Twin Approach for ADRD Risk and Resilience,2025,2025-12-23,21,S6,,journal-article,4,Jennifer Rohrs,Cory C Funk,https://doi.org/10.1002/alz70860_107177,yes,open/full
10.1002/alz70860_104819,Sex Hormones and Cerebrovascular Health: Implications for Dementia Risk Across the Lifespan,2025,2025-12-23,21,S6,,journal-article,4,Brittany Intzandt,Claudine J Gauthier,https://doi.org/10.1002/alz70860_104819,yes,open/full
10.1002/alz70860_106924,What drives Latino/a/e/x/ individuals to seek care for memory complaints: A Cross‐Sectional Study,2025,2025-12-23,21,S6,,journal-article,10,Maria C Mora Pinzon,Cynthia M. Carlsson,https://doi.org/10.1002/alz70860_106924,yes,open/full
10.1002/alz70855_107077,Proteomic profiling of Tau interactome in brain‐derived extracellular vesicles uncover key molecules contributing to tau pathology spread in Alzheimer's disease,2025,2025-12-25,21,S1,,journal-article,12,Tsuneya Ikezu,Junmin Peng,https://doi.org/10.1002/alz70855_107077,yes,open/full
10.1002/alz70855_106725,Increasing genetic representation globally to advance Alzheimer's disease solutions for all,2025,2025-12-24,21,S1,,journal-article,44,Kyle M Scott,,https://doi.org/10.1002/alz70855_106725,yes,open/full
10.1002/alz70855_107360,Socioeconomic deprivation and medical comorbidity burden associations with clinicopathologic characteristics in an ethnoracially diverse Alzheimer's disease autopsy series,2025,2025-12-24,21,S1,,journal-article,15,Christian Lachner,Melissa E. Murray,https://doi.org/10.1002/alz70855_107360,yes,open/full
10.1002/alz70855_107129,Hypercaloric diet modulates hippocampal electrophysiological responses in a rat model of Alzheimer's Disease,2025,2025-12-25,21,S1,,journal-article,8,Andrea Trevisiol,Bojana Stefanovic,https://doi.org/10.1002/alz70855_107129,yes,open/full
10.1002/alz70855_099822,Cross‐Species Insights into Cognition: Translating Findings from Mice to Humans at‐risk for Alzheimer's Disease,2025,2025-12-23,21,S1,,journal-article,1,Taylor W. Schmitz,Taylor W. Schmitz,https://doi.org/10.1002/alz70855_099822,yes,open/full
10.1002/alz70855_106833,Neuropathology in the LifeAfter90 Study: 2025 update on an Ethnically Diverse Cohort Study of Oldest‐Old,2025,2025-12-24,21,S1,,journal-article,11,Brittany N Dugger,Rachel A. Whitmer,https://doi.org/10.1002/alz70855_106833,yes,open/full
10.1002/alz70855_106840,Herpes Simplex Virus Type 1 DNA is associated with lower cognitive performance across multiple domains in Alzheimer's disease cases,2025,2025-12-25,21,S1,,journal-article,17,Marlene Tejeda,Richard Sherva,https://doi.org/10.1002/alz70855_106840,yes,open/full
10.1002/alz70855_097660,Characterization of ATP10B R303W as a Novel Pathogenic Mutation in Parkinson's Disease,2025,2025-12-23,21,S1,,journal-article,6,Danyeong Kim,Seong Soo A An,https://doi.org/10.1002/alz70855_097660,yes,open/full
10.1002/alz70855_102546,Establishing the Trial Ready Registry and K‐Dementia to enhance Alzheimer's disease research in Korea,2025,2025-12-23,21,S1,,journal-article,1,Inhee Mook‐Jung,Inhee Mook‐Jung,https://doi.org/10.1002/alz70855_102546,yes,open/full
10.1002/alz70855_105144,Blood Brain Barrier permeability change in clinical stages of Alzheimer disease,2025,2025-12-24,21,S1,,journal-article,4,Wanyong Shin,Jagan A. Pillai,https://doi.org/10.1002/alz70855_105144,yes,open/full
10.1002/alz70855_106908,"AI‐Driven Pipeline for Analysis and Classification of Neurodegenerative Diseases from Cognitive, Imaging, and Clinical Biomarkers from the CogNID Study",2025,2025-12-25,21,S1,,journal-article,3,Aditya Purswani,Akram A. Hosseini,https://doi.org/10.1002/alz70855_106908,yes,open/full
10.1002/alz70855_097809,"Multi‐scale imaging of α‐synuclein, dopamingeric neurodegeneration and microstructural changes in α‐synuclein PFF mouse model of Parkinson's disease",2025,2025-12-23,21,S1,,journal-article,17,Benjamin F. Combes,Ruiqing Ni,https://doi.org/10.1002/alz70855_097809,yes,open/full
10.1002/alz70855_099411,Gene‐centric analysis using functional annotation identifies genetic associations with blood‐based biomarkers of Alzheimer's disease in older adults from India,2025,2025-12-23,21,S1,,journal-article,18,Jennifer A Smith,Sharon L R Kardia,https://doi.org/10.1002/alz70855_099411,yes,open/full
10.1002/alz70855_097237,Neuronal hyperexcitability and impaired spatial coding in Alzheimer's disease mouse models,2025,2025-12-23,21,S1,,journal-article,5,Abid Hussaini,Oliver Shetler,https://doi.org/10.1002/alz70855_097237,yes,open/full
10.1002/alz70855_096840,The role of IL‐17A in amplifying neuroinflammation and pathological markers in Alzheimer's disease,2025,2025-12-23,21,S1,,journal-article,2,Avtar Singh Gautam,Rakesh Kumar Singh,https://doi.org/10.1002/alz70855_096840,yes,open/full
10.1002/alz70855_103091,Hypothalamic and metabolic alterations at a pre‐symptomatic stage of Alzheimer's Disease,2025,2025-12-23,21,S1,,journal-article,9,Pablo Valderrama‐Carmona,Karl JL Fernandes,https://doi.org/10.1002/alz70855_103091,yes,open/full
10.1002/alz70855_105403,"Neuroinflammation in Alzheimer's Disease: Mechanisms, Impact and Emerging Therapies",2025,2025-12-24,21,S1,,journal-article,1,Aryan Malik,Aryan Malik,https://doi.org/10.1002/alz70855_105403,yes,open/full
10.1002/alz70855_100543,Distinct astrocyte phenotypes aid microglia‐mediated Aβ clearance in immunized Alzheimer's disease patients,2025,2025-12-23,21,S1,,journal-article,11,Alex J Edwards,David Gate,https://doi.org/10.1002/alz70855_100543,yes,open/full
10.1002/alz70855_096825,Amygdala stimulation promotes memory recovery and synaptic plasticity in Alzheimer's disease genetic animal model 5XFAD,2025,2025-12-23,21,S1,,journal-article,6,Daymara Mercerón,Alvaro Ardiles,https://doi.org/10.1002/alz70855_096825,yes,open/full
10.1002/alz70855_107221,FR‐CCA: Fair Multimodal Representation Learning for Equitable Alzheimer's Disease Diagnosis,2025,2025-12-24,21,S1,,journal-article,5,Bojian Hou,Li Shen,https://doi.org/10.1002/alz70855_107221,yes,open/full
10.1002/alz70855_103348,Cryo‐EM structures of Fab‐bound CHIP E3 ligase reveal conformational switching and dual roles in regulation of tau accumulation,2025,2025-12-23,21,S1,,journal-article,8,Aparna Unnikrishnan,Daniel Southworth,https://doi.org/10.1002/alz70855_103348,yes,open/full
10.1002/alz70855_105772,Genetic Variants and Brain Tau Levels,2025,2025-12-23,21,S1,,journal-article,10,Danielle Luu,Meredith N. Braskie,https://doi.org/10.1002/alz70855_105772,yes,open/full
10.1002/alz70855_102078,Therapeutic Potential of Dehydroepiandrosterone in Reversing Age‐Related Neurodegenerative and Cognitive Declines in Rats,2025,2025-12-23,21,S1,,journal-article,1,Pardeep Kumar,Pardeep Kumar,https://doi.org/10.1002/alz70855_102078,yes,open/full
10.1002/alz70855_103262,The Effect Of Alpha‐Synuclein On The Expression Of Genes Encoded In Mitochondrial DNA In Human Astrocyte,2025,2025-12-24,21,S1,,journal-article,8,Büşra Şengül,Duygu Gezen‐Ak,https://doi.org/10.1002/alz70855_103262,yes,open/full
10.1002/alz70855_097131,Curcumin Ameliorates Aluminum Nanoparticle‐Induced Cognitive Impairment by Enhancing BDNF‐Akt Signaling in the Mouse Hippocampus,2025,2025-12-23,21,S1,,journal-article,2,Maryam Moosavi,Samaneh Reiszadeh Jahromi,https://doi.org/10.1002/alz70855_097131,yes,open/full
10.1002/alz70855_099627,Molecular insights into shared and distinct etiologies of Alzheimer's disease and major depressive disorder at single‐nucleus resolution,2025,2025-12-23,21,S1,,journal-article,3,Michael W Lutz,Ornit Chiba‐Falek,https://doi.org/10.1002/alz70855_099627,yes,open/full
10.1002/alz70855_099991,Deficiency of the Alzheimer's disease gene SORL1 impairs lysosomal enzyme trafficking in human microglia,2025,2025-12-23,21,S1,,journal-article,6,Jessica E. Young,Beth Stevens,https://doi.org/10.1002/alz70855_099991,yes,open/full
10.1002/alz70855_105938,"Genome‐wide interaction and stratified study reveals
                    <i>CR1</i>
                    ‐Alzheimer's disease association is moderated by education level",2025,2025-12-24,21,S1,,journal-article,25,Ryan Dacey,Jesse Mez,https://doi.org/10.1002/alz70855_105938,yes,open/full
10.1002/alz70855_098780,Flufenamic acid abrogates chronic swim stress‐induced depressive‐like symptoms via inhibiting neuroinflammation,2025,2025-12-23,21,S1,,journal-article,4,Garima Sharma,Anil Kumar,https://doi.org/10.1002/alz70855_098780,yes,open/full
10.1002/alz70856_100505,Post‐Mortem Neurodegenerative Proteinopathies are associated with Ante‐Mortem Diffusion Metrics in Medial Temporal Lobe White Matter Tracts,2025,2025-12-24,21,S2,,journal-article,3,Christopher E. Bauer,Brian T Gold,https://doi.org/10.1002/alz70856_100505,yes,open/full
10.1002/alz70856_101875,Plasma proteomics reveals novel protein signatures associated with dementia in chronic pain individuals: a prospective cohort study,2025,2025-12-24,21,S2,,journal-article,4,Pei‐Yang Gao,Xiaoduo Liu,https://doi.org/10.1002/alz70856_101875,yes,open/full
10.1002/alz70856_099214,Blood‐based transcriptional risk score for Parkinson's disease is associated with cognitive decline in Alzheimer's disease,2025,2025-12-25,21,S2,,journal-article,8,Jung‐Min Pyun,Kwangsik Nho,https://doi.org/10.1002/alz70856_099214,yes,open/full
10.1002/alz70856_101540,Retinal biomarkers for Alzheimer's disease in the prodromal and preclinical population ‐ The Deep and Frequent Phenotyping study,2025,2025-12-25,21,S2,,journal-article,12,Jamie Mitchell,Lajos Csincsik,https://doi.org/10.1002/alz70856_101540,yes,open/full
10.1002/alz70856_102308,Age‐Related Degeneration of the Motor Cortex and White Matter Tracts: Insights from Structural and Perfusion MRI,2025,2025-12-25,21,S2,,journal-article,8,Jiaqi Wen,Yulin Ge,https://doi.org/10.1002/alz70856_102308,yes,open/full
10.1002/alz70858_102016,"Efficacy and Safety of Music Therapy for Early Alzheimer's Disease: a Prospective, Randomized Study",2025,2025-12-24,21,S4,,journal-article,3,Shuai Liu,Yong Ji,https://doi.org/10.1002/alz70858_102016,yes,open/full
10.1002/alz70859_103871,Breaking down the influences of placebo progression and percent slowing on the observed treatment difference in Alzheimer’s Disease clinical trials for populations in different disease stages,2025,2025-12-26,21,S5,,journal-article,5,Caleb W Dayley,Suzanne B. Hendrix,https://doi.org/10.1002/alz70859_103871,yes,open/full
10.1002/alz70856_102473,Validation of blood biomarkers for Alzheimer Disease in Thai Cohort,2025,2025-12-25,21,S2,,journal-article,10,Vorapun Senanarong,Philip Scheltens,https://doi.org/10.1002/alz70856_102473,yes,open/full
10.1002/alz70856_104721,Blood‐based ATN biomarkers among Hispanics/Latinos across depressive symptom subscales: Findings from the Study of Latinos‐Investigation of Neurocognitive Aging,2025,2026-01-07,21,S2,,journal-article,16,Natasha Z. Anita,Hector M González,https://doi.org/10.1002/alz70856_104721,yes,open/full
10.1002/alz70856_105606,Association of Retinal Perfusion with Plasma Biomarkers of Alzheimer's Disease,2025,2026-01-08,21,S2,,journal-article,18,Sunu Mathew,Shannon Risacher,https://doi.org/10.1002/alz70856_105606,yes,open/full
10.1002/alz70856_105556,"VeraBIND Tau test, a novel plasma assay for active tau pathology, identifies individuals with positive tau‐PET signal, regardless of amyloid status",2025,2026-01-07,21,S2,,journal-article,10,Bernard J Hanseeuw,Khalid Iqbal,https://doi.org/10.1002/alz70856_105556,yes,open/full
10.1002/alz70856_104966,Achieving Automated Early Detection: Update on LANGaware's Language and Speech Biomarkers in Neurocognitive and Affective Disorders,2025,2026-01-08,21,S2,,journal-article,8,Vassiliki Rentoumi,George Paliouras,https://doi.org/10.1002/alz70856_104966,yes,open/full
10.1002/alz70856_104824,Linear regression prediction model for an outcome of Alzheimer's Disease in Down Syndrome including BPSD‐DSII sections and Alzheimer's Disease fluid biomarkers,2025,2026-01-07,21,S2,,journal-article,6,Charlotte Jacob,,https://doi.org/10.1002/alz70856_104824,yes,open/full
10.1002/alz70856_105321,"CenTauR correlation with amyloid, atrophy and cognition across the Alzheimer's Disease spectrum: A tau imaging study with
                    <sup>18</sup>
                    F‐MK6240 PET",2025,2026-01-07,21,S2,,journal-article,13,Christopher C. Rowe,Vincent Dore,https://doi.org/10.1002/alz70856_105321,yes,open/full
10.1002/alz70856_106076,Mapping tau spread to long‐range functional and structural connections along the major axes of brain organization,2025,2026-01-07,21,S2,,journal-article,17,Jazlynn Xiu Min Tan,Julie Ottoy,https://doi.org/10.1002/alz70856_106076,yes,open/full
10.1002/alz70856_105854,Bridging Neuroimaging and Pathology in Dementia: A Multi‐Cohort Investigation of MRI‐Derived Brain Volumes,2025,2026-01-09,21,S2,,journal-article,26,Rajeswar Kumar,,https://doi.org/10.1002/alz70856_105854,yes,open/full
10.1002/alz70856_105922,Determining the Impact of Voxel Size on the Clinical Utility of Quantitative Susceptibility Imaging in Multicenter Clinical Trials,2025,2026-01-07,21,S2,,journal-article,8,Arvin Arani,Clifford R. Jack,https://doi.org/10.1002/alz70856_105922,yes,open/full
10.1002/alz70856_106309,Tau PET imaging in Black and Latino participants with and without cognitive impairment,2025,2026-01-09,21,S2,,journal-article,15,Gregory S Day,Neill R. Graff‐Radford,https://doi.org/10.1002/alz70856_106309,yes,open/full
10.1002/alz70856_104664,Distinct Longitudinal Trajectories of Alzheimer's Disease Subtypes Defined by Regional Amyloid Predominance Patterns,2025,2026-01-07,21,S2,,journal-article,18,Chung Hee Gwag,Dong Young Lee,https://doi.org/10.1002/alz70856_104664,yes,open/full
10.1002/alz70856_107088,Integrative Multi‐Omics Approach with Graph Attention Network and Cross‐Attention to Uncover Alzheimer's Disease Subtypes,2025,2026-01-08,21,S2,,journal-article,7,Ziyan Song,Kun Huang,https://doi.org/10.1002/alz70856_107088,yes,open/full
10.1002/alz70856_106930,"Discrimination, Inflammation, and Alzheimer's Disease Risk: A Study of Middle‐Aged Adults with a Family History of AD",2025,2026-01-08,21,S2,,journal-article,12,Jordan Watson,Brittany Butts,https://doi.org/10.1002/alz70856_106930,yes,open/full
